"State","Region","Date","Home.Value","Structure.Cost","Land.Value","Land.Share..Pct.","Home.Price.Index","Land.Price.Index","Year","Quarter"
"SC","South","1979-06-01",37162,34989,2173,5.8,0.279,0,1979,2
"SC","South","1979-09-01",38220,36119,2102,5.5,0.286,0,1979,3
"SC","South","1979-12-01",39290,37280,2010,5.1,0.295,0,1979,4
"SC","South","1980-03-01",40380,38361,2019,5,0.303,0,1980,1
"SC","South","1980-06-01",41523,39445,2078,5,0.311,0,1980,2
"SC","South","1980-09-01",42692,40379,2313,5.4,0.32,0,1980,3
"SC","South","1980-12-01",43834,41170,2664,6.1,0.329,0,1980,4
"SC","South","1981-03-01",44994,41869,3125,6.9,0.337,0,1981,1
"SC","South","1981-06-01",46088,42497,3591,7.8,0.345,0,1981,2
"SC","South","1981-09-01",47045,43179,3866,8.2,0.353,0,1981,3
"SC","South","1981-12-01",47853,44039,3814,8,0.359,0,1981,4
"SC","South","1982-03-01",48582,45072,3510,7.2,0.364,0,1982,1
"SC","South","1982-06-01",49247,46203,3044,6.2,0.369,0,1982,2
"SC","South","1982-09-01",49879,47226,2654,5.3,0.374,0,1982,3
"SC","South","1982-12-01",50458,47935,2523,5,0.378,0,1982,4
"SC","South","1983-03-01",50995,48445,2550,5,0.382,0,1983,1
"SC","South","1983-06-01",51481,48907,2574,5,0.386,0,1983,2
"SC","South","1983-09-01",51976,49377,2599,5,0.39,0,1983,3
"SC","South","1983-12-01",52491,49867,2625,5,0.393,0,1983,4
"SC","South","1984-03-01",53099,50444,2655,5,0.398,0,1984,1
"SC","South","1984-06-01",53726,51040,2686,5,0.403,0,1984,2
"SC","South","1984-09-01",54420,51699,2721,5,0.408,0,1984,3
"SC","South","1984-12-01",55248,52486,2762,5,0.414,0,1984,4
"SC","South","1985-03-01",56138,53331,2807,5,0.421,0,1985,1
"SC","South","1985-06-01",57027,54176,2851,5,0.427,0,1985,2
"SC","South","1985-09-01",57925,55028,2896,5,0.434,0,1985,3
"SC","South","1985-12-01",58863,55920,2943,5,0.441,0,1985,4
"SC","South","1986-03-01",59870,56876,2993,5,0.449,0,1986,1
"SC","South","1986-06-01",60917,57871,3046,5,0.457,0,1986,2
"SC","South","1986-09-01",61997,58898,3100,5,0.465,0,1986,3
"SC","South","1986-12-01",63089,59934,3154,5,0.473,0,1986,4
"SC","South","1987-03-01",64154,60946,3208,5,0.481,0,1987,1
"SC","South","1987-06-01",65157,61899,3258,5,0.488,0,1987,2
"SC","South","1987-09-01",66108,62802,3305,5,0.496,0,1987,3
"SC","South","1987-12-01",67058,63705,3353,5,0.503,0.001,1987,4
"SC","South","1988-03-01",68042,64640,3402,5,0.51,0.001,1988,1
"SC","South","1988-06-01",69041,65589,3452,5,0.518,0.001,1988,2
"SC","South","1988-09-01",70035,66534,3502,5,0.525,0.001,1988,3
"SC","South","1988-12-01",71035,67484,3552,5,0.532,0.001,1988,4
"SC","South","1989-03-01",72059,68456,3603,5,0.54,0.001,1989,1
"SC","South","1989-06-01",73093,69438,3655,5,0.548,0.001,1989,2
"SC","South","1989-09-01",74141,70434,3707,5,0.556,0.002,1989,3
"SC","South","1989-12-01",75151,71393,3758,5,0.563,0.002,1989,4
"SC","South","1990-03-01",76115,72310,3806,5,0.571,0.002,1990,1
"SC","South","1990-06-01",77024,73173,3851,5,0.577,0.003,1990,2
"SC","South","1990-09-01",77861,73967,3893,5,0.584,0.003,1990,3
"SC","South","1990-12-01",78664,74731,3933,5,0.59,0.003,1990,4
"SC","South","1991-03-01",79493,75518,3975,5,0.596,0.004,1991,1
"SC","South","1991-06-01",80350,76332,4017,5,0.602,0.004,1991,2
"SC","South","1991-09-01",81230,77169,4062,5,0.609,0.005,1991,3
"SC","South","1991-12-01",82140,78033,4107,5,0.616,0.005,1991,4
"SC","South","1992-03-01",83075,78921,4154,5,0.623,0.006,1992,1
"SC","South","1992-06-01",84024,79823,4201,5,0.63,0.007,1992,2
"SC","South","1992-09-01",84980,80731,4249,5,0.637,0.009,1992,3
"SC","South","1992-12-01",85935,81638,4297,5,0.644,0.01,1992,4
"SC","South","1993-03-01",86892,82548,4345,5,0.651,0.01,1993,1
"SC","South","1993-06-01",87902,83507,4395,5,0.659,0.011,1993,2
"SC","South","1993-09-01",88992,84543,4450,5,0.667,0.012,1993,3
"SC","South","1993-12-01",90135,85628,4507,5,0.676,0.013,1993,4
"SC","South","1994-03-01",91304,86739,4565,5,0.684,0.015,1994,1
"SC","South","1994-06-01",92482,87858,4624,5,0.693,0.017,1994,2
"SC","South","1994-09-01",93652,88969,4683,5,0.702,0.021,1994,3
"SC","South","1994-12-01",94846,90104,4742,5,0.711,0.024,1994,4
"SC","South","1995-03-01",96072,91268,4804,5,0.72,0.028,1995,1
"SC","South","1995-06-01",97311,92445,4866,5,0.729,0.031,1995,2
"SC","South","1995-09-01",98583,93653,4929,5,0.739,0.036,1995,3
"SC","South","1995-12-01",99923,94927,4996,5,0.749,0.041,1995,4
"SC","South","1996-03-01",101385,96316,5069,5,0.76,0.05,1996,1
"SC","South","1996-06-01",102920,97774,5146,5,0.771,0.06,1996,2
"SC","South","1996-09-01",104487,99262,5224,5,0.783,0.074,1996,3
"SC","South","1996-12-01",106056,100753,5303,5,0.795,0.09,1996,4
"SC","South","1997-03-01",107552,102174,5378,5,0.806,0.108,1997,1
"SC","South","1997-06-01",109023,103572,5451,5,0.817,0.127,1997,2
"SC","South","1997-09-01",110557,105029,5528,5,0.829,0.152,1997,3
"SC","South","1997-12-01",112215,106604,5611,5,0.841,0.186,1997,4
"SC","South","1998-03-01",114008,108308,5700,5,0.855,0.233,1998,1
"SC","South","1998-06-01",115942,109650,6293,5.4,0.869,0.3,1998,2
"SC","South","1998-09-01",118004,109928,8076,6.8,0.885,0.385,1998,3
"SC","South","1998-12-01",120172,110172,10001,8.3,0.901,0.478,1998,4
"SC","South","1999-03-01",122412,110442,11970,9.8,0.918,0.574,1999,1
"SC","South","1999-06-01",124695,110721,13974,11.2,0.935,0.671,1999,2
"SC","South","1999-09-01",126959,111053,15906,12.5,0.952,0.766,1999,3
"SC","South","1999-12-01",129169,111480,17689,13.7,0.968,0.853,1999,4
"SC","South","2000-03-01",131323,112009,19315,14.7,0.984,0.931,2000,1
"SC","South","2000-06-01",133410,112703,20707,15.5,1,1,2000,2
"SC","South","2000-09-01",135396,113502,21894,16.2,1.015,1.06,2000,3
"SC","South","2000-12-01",137306,114382,22924,16.7,1.029,1.113,2000,4
"SC","South","2001-03-01",139171,115347,23823,17.1,1.043,1.165,2001,1
"SC","South","2001-06-01",140989,116262,24727,17.5,1.057,1.213,2001,2
"SC","South","2001-09-01",142783,117170,25613,17.9,1.07,1.259,2001,3
"SC","South","2001-12-01",144570,118049,26520,18.3,1.084,1.307,2001,4
"SC","South","2002-03-01",146366,118750,27616,18.9,1.097,1.361,2002,1
"SC","South","2002-06-01",148142,119406,28736,19.4,1.11,1.418,2002,2
"SC","South","2002-09-01",149947,119908,30039,20,1.124,1.486,2002,3
"SC","South","2002-12-01",151803,120194,31610,20.8,1.138,1.567,2002,4
"SC","South","2003-03-01",153730,120592,33138,21.6,1.152,1.647,2003,1
"SC","South","2003-06-01",155826,121084,34742,22.3,1.168,1.731,2003,2
"SC","South","2003-09-01",158121,122083,36038,22.8,1.185,1.8,2003,3
"SC","South","2003-12-01",160651,123986,36665,22.8,1.204,1.835,2003,4
"SC","South","2004-03-01",163458,126930,36528,22.3,1.225,1.832,2004,1
"SC","South","2004-06-01",166522,130665,35858,21.5,1.248,1.803,2004,2
"SC","South","2004-09-01",169873,134672,35201,20.7,1.273,1.773,2004,3
"SC","South","2004-12-01",173468,138439,35028,20.2,1.3,1.768,2004,4
"SC","South","2005-03-01",177343,141618,35725,20.1,1.329,1.806,2005,1
"SC","South","2005-06-01",181525,144609,36915,20.3,1.361,1.871,2005,2
"SC","South","2005-09-01",185961,147923,38038,20.5,1.394,1.933,2005,3
"SC","South","2005-12-01",190507,152090,38418,20.2,1.428,1.958,2005,4
"SC","South","2006-03-01",194941,157086,37855,19.4,1.461,1.936,2006,1
"SC","South","2006-06-01",199165,162551,36614,18.4,1.493,1.878,2006,2
"SC","South","2006-09-01",203099,167596,35503,17.5,1.522,1.827,2006,3
"SC","South","2006-12-01",206703,171322,35381,17.1,1.549,1.827,2006,4
"SC","South","2007-03-01",209819,173269,36549,17.4,1.573,1.896,2007,1
"SC","South","2007-06-01",212341,173958,38384,18.1,1.592,1.999,2007,2
"SC","South","2007-09-01",214148,174416,39732,18.6,1.605,2.076,2007,3
"SC","South","2007-12-01",215207,175640,39567,18.4,1.613,2.073,2007,4
"SC","South","2008-03-01",215581,178363,37219,17.3,1.616,1.956,2008,1
"SC","South","2008-06-01",215263,181880,33383,15.5,1.614,1.759,2008,2
"SC","South","2008-09-01",214486,185254,29232,13.6,1.608,1.543,2008,3
"SC","South","2008-12-01",213577,187540,26037,12.2,1.601,1.376,2008,4
"SC","South","2009-03-01",212835,187779,25057,11.8,1.595,1.325,2009,1
"SC","South","2009-06-01",212069,186648,25420,12,1.59,1.346,2009,2
"SC","South","2009-09-01",211093,184789,26305,12.5,1.582,1.394,2009,3
"SC","South","2009-12-01",209703,182849,26854,12.8,1.572,1.425,2009,4
"SC","South","2010-03-01",207836,182133,25703,12.4,1.558,1.363,2010,1
"SC","South","2010-06-01",205590,182222,23369,11.4,1.541,1.24,2010,2
"SC","South","2010-09-01",203263,183286,19977,9.8,1.524,1.061,2010,3
"SC","South","2010-12-01",201262,185525,15737,7.8,1.509,0.837,2010,4
"SC","South","2011-03-01",199747,188111,11636,5.8,1.497,0.619,2011,1
"SC","South","2011-06-01",199233,189271,9962,5,1.493,0.441,2011,2
"SC","South","2011-09-01",199789,189800,9989,5,1.498,0.377,2011,3
"SC","South","2011-12-01",201139,189811,11327,5.6,1.508,0.428,2011,4
"SC","South","2012-03-01",202870,189828,13043,6.4,1.521,0.494,2012,1
"SC","South","2012-06-01",204817,189849,14968,7.3,1.535,0.567,2012,2
"SC","South","2012-09-01",206649,189875,16774,8.1,1.549,0.637,2012,3
"SC","South","2012-12-01",208345,189905,18440,8.9,1.562,0.701,2012,4
"SC","South","2013-03-01",210135,189940,20195,9.6,1.575,0.769,2013,1
"SD","Midwest","1975-03-01",25233,20061,5172,20.5,0.253,0,1975,1
"SD","Midwest","1975-06-01",24879,20388,4491,18.1,0.25,0,1975,2
"SD","Midwest","1975-09-01",24519,20695,3823,15.6,0.246,0,1975,3
"SD","Midwest","1975-12-01",24310,20985,3325,13.7,0.244,0,1975,4
"SD","Midwest","1976-03-01",24294,21280,3014,12.4,0.244,0,1976,1
"SD","Midwest","1976-06-01",24480,21571,2909,11.9,0.246,0,1976,2
"SD","Midwest","1976-09-01",24762,21875,2887,11.7,0.249,0,1976,3
"SD","Midwest","1976-12-01",25126,22209,2918,11.6,0.252,0,1976,4
"SD","Midwest","1977-03-01",25719,22583,3136,12.2,0.258,0,1977,1
"SD","Midwest","1977-06-01",26644,22998,3645,13.7,0.267,0,1977,2
"SD","Midwest","1977-09-01",27720,23441,4279,15.4,0.278,0,1977,3
"SD","Midwest","1977-12-01",28756,23902,4854,16.9,0.289,0,1977,4
"SD","Midwest","1978-03-01",29698,24384,5314,17.9,0.298,0,1978,1
"SD","Midwest","1978-06-01",30644,24879,5765,18.8,0.308,0,1978,2
"SD","Midwest","1978-09-01",31581,25405,6176,19.6,0.317,0,1978,3
"SD","Midwest","1978-12-01",32535,25975,6559,20.2,0.327,0,1978,4
"SD","Midwest","1979-03-01",33576,26599,6977,20.8,0.337,0,1979,1
"SD","Midwest","1979-06-01",34673,27282,7390,21.3,0.348,0,1979,2
"SD","Midwest","1979-09-01",35701,28014,7687,21.5,0.358,0,1979,3
"SD","Midwest","1979-12-01",36545,28787,7758,21.2,0.367,0,1979,4
"SD","Midwest","1980-03-01",37255,29573,7682,20.6,0.374,0,1980,1
"SD","Midwest","1980-06-01",37638,30361,7277,19.3,0.378,0,1980,2
"SD","Midwest","1980-09-01",37561,31131,6430,17.1,0.377,0,1980,3
"SD","Midwest","1980-12-01",37167,31855,5312,14.3,0.373,0,1980,4
"SD","Midwest","1981-03-01",36697,32490,4207,11.5,0.368,0,1981,1
"SD","Midwest","1981-06-01",36298,33065,3233,8.9,0.364,0,1981,2
"SD","Midwest","1981-09-01",35976,33585,2391,6.6,0.361,0,1981,3
"SD","Midwest","1981-12-01",35847,34055,1792,5,0.36,0,1981,4
"SD","Midwest","1982-03-01",36384,34565,1819,5,0.365,0,1982,1
"SD","Midwest","1982-06-01",37803,35913,1890,5,0.379,0,1982,2
"SD","Midwest","1982-09-01",39313,37347,1966,5,0.395,0,1982,3
"SD","Midwest","1982-12-01",40552,38525,2028,5,0.407,0,1982,4
"SD","Midwest","1983-03-01",41265,39201,2063,5,0.414,0,1983,1
"SD","Midwest","1983-06-01",41664,39541,2123,5.1,0.418,0,1983,2
"SD","Midwest","1983-09-01",41711,39625,2086,5,0.419,0,1983,3
"SD","Midwest","1983-12-01",41843,39751,2092,5,0.42,0,1983,4
"SD","Midwest","1984-03-01",42175,40066,2109,5,0.423,0,1984,1
"SD","Midwest","1984-06-01",42504,40379,2125,5,0.427,0,1984,2
"SD","Midwest","1984-09-01",42758,40608,2150,5,0.429,0,1984,3
"SD","Midwest","1984-12-01",42868,40725,2143,5,0.43,0,1984,4
"SD","Midwest","1985-03-01",43053,40900,2153,5,0.432,0,1985,1
"SD","Midwest","1985-06-01",43356,41188,2168,5,0.435,0,1985,2
"SD","Midwest","1985-09-01",43813,41558,2255,5.1,0.44,0,1985,3
"SD","Midwest","1985-12-01",44357,41828,2529,5.7,0.445,0,1985,4
"SD","Midwest","1986-03-01",44927,42187,2740,6.1,0.451,0,1986,1
"SD","Midwest","1986-06-01",45426,42608,2818,6.2,0.456,0,1986,2
"SD","Midwest","1986-09-01",45834,43018,2816,6.1,0.46,0,1986,3
"SD","Midwest","1986-12-01",46196,43343,2853,6.2,0.464,0,1986,4
"SD","Midwest","1987-03-01",46466,43516,2950,6.3,0.466,0,1987,1
"SD","Midwest","1987-06-01",46583,43594,2989,6.4,0.468,0,1987,2
"SD","Midwest","1987-09-01",46590,43633,2957,6.3,0.468,0,1987,3
"SD","Midwest","1987-12-01",46542,43694,2848,6.1,0.467,0,1987,4
"SD","Midwest","1988-03-01",46487,43857,2630,5.7,0.467,0,1988,1
"SD","Midwest","1988-06-01",46525,44074,2452,5.3,0.467,0,1988,2
"SD","Midwest","1988-09-01",46687,44322,2365,5.1,0.469,0,1988,3
"SD","Midwest","1988-12-01",46922,44576,2346,5,0.471,0,1988,4
"SD","Midwest","1989-03-01",47213,44853,2361,5,0.474,0,1989,1
"SD","Midwest","1989-06-01",47522,45145,2376,5,0.477,0,1989,2
"SD","Midwest","1989-09-01",47896,45502,2395,5,0.481,0,1989,3
"SD","Midwest","1989-12-01",48325,45909,2416,5,0.485,0,1989,4
"SD","Midwest","1990-03-01",48875,46431,2444,5,0.491,0,1990,1
"SD","Midwest","1990-06-01",49546,47069,2477,5,0.497,0,1990,2
"SD","Midwest","1990-09-01",50427,47905,2521,5,0.506,0,1990,3
"SD","Midwest","1990-12-01",51330,48763,2566,5,0.515,0,1990,4
"SD","Midwest","1991-03-01",52288,49674,2614,5,0.525,0,1991,1
"SD","Midwest","1991-06-01",53284,50620,2664,5,0.535,0,1991,2
"SD","Midwest","1991-09-01",54296,51581,2715,5,0.545,0.001,1991,3
"SD","Midwest","1991-12-01",55353,52586,2768,5,0.556,0.001,1991,4
"SD","Midwest","1992-03-01",56507,53682,2825,5,0.567,0.001,1992,1
"SD","Midwest","1992-06-01",57716,54830,2886,5,0.579,0.001,1992,2
"SD","Midwest","1992-09-01",59020,56069,2951,5,0.592,0.002,1992,3
"SD","Midwest","1992-12-01",60399,57379,3020,5,0.606,0.003,1992,4
"SD","Midwest","1993-03-01",61842,58750,3092,5,0.621,0.004,1993,1
"SD","Midwest","1993-06-01",63339,60172,3167,5,0.636,0.005,1993,2
"SD","Midwest","1993-09-01",64856,61614,3243,5,0.651,0.007,1993,3
"SD","Midwest","1993-12-01",66362,63044,3318,5,0.666,0.01,1993,4
"SD","Midwest","1994-03-01",67803,64413,3390,5,0.681,0.014,1994,1
"SD","Midwest","1994-06-01",69142,65685,3457,5,0.694,0.018,1994,2
"SD","Midwest","1994-09-01",70377,66858,3519,5,0.706,0.023,1994,3
"SD","Midwest","1994-12-01",71530,67953,3576,5,0.718,0.028,1994,4
"SD","Midwest","1995-03-01",72605,68975,3630,5,0.729,0.03,1995,1
"SD","Midwest","1995-06-01",73708,70023,3685,5,0.74,0.031,1995,2
"SD","Midwest","1995-09-01",74823,71082,3741,5,0.751,0.032,1995,3
"SD","Midwest","1995-12-01",75982,72183,3799,5,0.763,0.034,1995,4
"SD","Midwest","1996-03-01",77151,73293,3858,5,0.774,0.039,1996,1
"SD","Midwest","1996-06-01",78311,74395,3916,5,0.786,0.046,1996,2
"SD","Midwest","1996-09-01",79477,75504,3974,5,0.798,0.056,1996,3
"SD","Midwest","1996-12-01",80605,76575,4030,5,0.809,0.068,1996,4
"SD","Midwest","1997-03-01",81743,77656,4087,5,0.821,0.082,1997,1
"SD","Midwest","1997-06-01",82955,78808,4148,5,0.833,0.1,1997,2
"SD","Midwest","1997-09-01",84200,79990,4210,5,0.845,0.123,1997,3
"SD","Midwest","1997-12-01",85444,81172,4272,5,0.858,0.149,1997,4
"SD","Midwest","1998-03-01",86679,82345,4334,5,0.87,0.179,1998,1
"SD","Midwest","1998-06-01",87861,83468,4393,5,0.882,0.209,1998,2
"SD","Midwest","1998-09-01",89063,84610,4453,5,0.894,0.244,1998,3
"SD","Midwest","1998-12-01",90368,85850,4518,5,0.907,0.288,1998,4
"SD","Midwest","1999-03-01",91796,87206,4590,5,0.921,0.348,1999,1
"SD","Midwest","1999-06-01",93266,88603,4663,5,0.936,0.422,1999,2
"SD","Midwest","1999-09-01",94789,90049,4739,5,0.951,0.516,1999,3
"SD","Midwest","1999-12-01",96370,91551,4818,5,0.967,0.641,1999,4
"SD","Midwest","2000-03-01",97990,93090,4899,5,0.984,0.801,2000,1
"SD","Midwest","2000-06-01",99624,94643,4981,5,1,1,2000,2
"SD","Midwest","2000-09-01",101238,95144,6094,6,1.016,1.224,2000,3
"SD","Midwest","2000-12-01",102821,95798,7023,6.8,1.032,1.413,2000,4
"SD","Midwest","2001-03-01",104434,96625,7809,7.5,1.048,1.576,2001,1
"SD","Midwest","2001-06-01",106090,97547,8543,8.1,1.065,1.727,2001,2
"SD","Midwest","2001-09-01",107759,98456,9303,8.6,1.082,1.883,2001,3
"SD","Midwest","2001-12-01",109405,99233,10173,9.3,1.098,2.061,2001,4
"SD","Midwest","2002-03-01",111002,99701,11300,10.2,1.114,2.287,2002,1
"SD","Midwest","2002-06-01",112625,99990,12635,11.2,1.13,2.559,2002,2
"SD","Midwest","2002-09-01",114283,100127,14156,12.4,1.147,2.87,2002,3
"SD","Midwest","2002-12-01",116077,100160,15917,13.7,1.165,3.231,2002,4
"SD","Midwest","2003-03-01",118020,100436,17584,14.9,1.185,3.577,2003,1
"SD","Midwest","2003-06-01",120144,100881,19263,16,1.206,3.925,2003,2
"SD","Midwest","2003-09-01",122411,101746,20665,16.9,1.229,4.217,2003,3
"SD","Midwest","2003-12-01",124743,103273,21471,17.2,1.252,4.388,2003,4
"SD","Midwest","2004-03-01",127154,105524,21630,17,1.276,4.428,2004,1
"SD","Midwest","2004-06-01",129669,108342,21326,16.4,1.302,4.372,2004,2
"SD","Midwest","2004-09-01",132292,111394,20898,15.8,1.328,4.29,2004,3
"SD","Midwest","2004-12-01",134962,114345,20616,15.3,1.355,4.237,2004,4
"SD","Midwest","2005-03-01",137697,116712,20985,15.2,1.382,4.315,2005,1
"SD","Midwest","2005-06-01",140448,118752,21696,15.4,1.41,4.467,2005,2
"SD","Midwest","2005-09-01",143174,120550,22624,15.8,1.437,4.665,2005,3
"SD","Midwest","2005-12-01",145884,122198,23686,16.2,1.464,4.891,2005,4
"SD","Midwest","2006-03-01",148436,123874,24562,16.5,1.49,5.08,2006,1
"SD","Midwest","2006-06-01",150879,125514,25366,16.8,1.514,5.256,2006,2
"SD","Midwest","2006-09-01",153195,127135,26060,17,1.538,5.411,2006,3
"SD","Midwest","2006-12-01",155407,128759,26648,17.1,1.56,5.545,2006,4
"SD","Midwest","2007-03-01",157503,130578,26924,17.1,1.581,5.62,2007,1
"SD","Midwest","2007-06-01",159483,132514,26969,16.9,1.601,5.641,2007,2
"SD","Midwest","2007-09-01",161375,134719,26657,16.5,1.62,5.587,2007,3
"SD","Midwest","2007-12-01",163148,137320,25828,15.8,1.638,5.422,2007,4
"SD","Midwest","2008-03-01",164688,140065,24623,15,1.653,5.175,2008,1
"SD","Midwest","2008-06-01",165953,142896,23057,13.9,1.666,4.852,2008,2
"SD","Midwest","2008-09-01",166992,145362,21630,13,1.676,4.556,2008,3
"SD","Midwest","2008-12-01",167892,147018,20874,12.4,1.685,4.401,2008,4
"SD","Midwest","2009-03-01",168736,147514,21222,12.6,1.694,4.478,2009,1
"SD","Midwest","2009-06-01",169482,147149,22333,13.2,1.701,4.716,2009,2
"SD","Midwest","2009-09-01",170105,146321,23784,14,1.707,5.025,2009,3
"SD","Midwest","2009-12-01",170675,145426,25249,14.8,1.713,5.337,2009,4
"SD","Midwest","2010-03-01",171088,145220,25868,15.1,1.717,5.464,2010,1
"SD","Midwest","2010-06-01",171403,145479,25923,15.1,1.72,5.478,2010,2
"SD","Midwest","2010-09-01",171762,146272,25490,14.8,1.724,5.392,2010,3
"SD","Midwest","2010-12-01",172258,147693,24564,14.3,1.729,5.202,2010,4
"SD","Midwest","2011-03-01",173096,149496,23600,13.6,1.737,5.008,2011,1
"SD","Midwest","2011-06-01",174272,151593,22679,13,1.749,4.819,2011,2
"SD","Midwest","2011-09-01",175861,153593,22268,12.7,1.765,4.738,2011,3
"SD","Midwest","2011-12-01",177804,153629,24176,13.6,1.785,5.151,2011,4
"SD","Midwest","2012-03-01",180038,153669,26370,14.6,1.807,5.627,2012,1
"SD","Midwest","2012-06-01",182526,153713,28813,15.8,1.832,6.158,2012,2
"SD","Midwest","2012-09-01",185084,153763,31321,16.9,1.858,6.704,2012,3
"SD","Midwest","2012-12-01",187639,153817,33822,18,1.883,7.251,2012,4
"SD","Midwest","2013-03-01",190187,153876,36311,19.1,1.909,7.797,2013,1
"TN","South","1975-03-01",24953,23706,1248,5,0.198,0,1975,1
"TN","South","1975-06-01",25238,23976,1262,5,0.201,0,1975,2
"TN","South","1975-09-01",25541,24264,1277,5,0.203,0,1975,3
"TN","South","1975-12-01",25889,24595,1294,5,0.206,0,1975,4
"TN","South","1976-03-01",26249,24937,1312,5,0.209,0,1976,1
"TN","South","1976-06-01",26668,25335,1333,5,0.212,0,1976,2
"TN","South","1976-09-01",27216,25856,1361,5,0.216,0,1976,3
"TN","South","1976-12-01",27895,26500,1395,5,0.222,0,1976,4
"TN","South","1977-03-01",28690,27256,1435,5,0.228,0,1977,1
"TN","South","1977-06-01",29546,28069,1477,5,0.235,0,1977,2
"TN","South","1977-09-01",30461,28938,1523,5,0.242,0,1977,3
"TN","South","1977-12-01",31449,29688,1761,5.6,0.25,0,1977,4
"TN","South","1978-03-01",32498,30179,2319,7.1,0.258,0,1978,1
"TN","South","1978-06-01",33551,30703,2849,8.5,0.267,0,1978,2
"TN","South","1978-09-01",34635,31300,3334,9.6,0.275,0,1978,3
"TN","South","1978-12-01",35726,32012,3714,10.4,0.284,0,1978,4
"TN","South","1979-03-01",36799,32840,3958,10.8,0.293,0,1979,1
"TN","South","1979-06-01",37843,33757,4086,10.8,0.301,0,1979,2
"TN","South","1979-09-01",38849,34698,4151,10.7,0.309,0,1979,3
"TN","South","1979-12-01",39751,35599,4152,10.4,0.316,0,1979,4
"TN","South","1980-03-01",40523,36390,4133,10.2,0.322,0,1980,1
"TN","South","1980-06-01",41156,37115,4041,9.8,0.327,0,1980,2
"TN","South","1980-09-01",41717,37813,3905,9.4,0.332,0,1980,3
"TN","South","1980-12-01",42300,38523,3777,8.9,0.336,0,1980,4
"TN","South","1981-03-01",42989,39308,3681,8.6,0.342,0,1981,1
"TN","South","1981-06-01",43818,40139,3679,8.4,0.349,0,1981,2
"TN","South","1981-09-01",44583,41010,3574,8,0.355,0,1981,3
"TN","South","1981-12-01",45196,41915,3281,7.3,0.36,0,1981,4
"TN","South","1982-03-01",45705,42781,2924,6.4,0.364,0,1982,1
"TN","South","1982-06-01",46188,43617,2571,5.6,0.367,0,1982,2
"TN","South","1982-09-01",46717,44361,2356,5,0.372,0,1982,3
"TN","South","1982-12-01",47320,44954,2366,5,0.376,0,1982,4
"TN","South","1983-03-01",47982,45583,2399,5,0.382,0,1983,1
"TN","South","1983-06-01",48641,46209,2432,5,0.387,0,1983,2
"TN","South","1983-09-01",49292,46828,2465,5,0.392,0,1983,3
"TN","South","1983-12-01",49940,47443,2497,5,0.397,0,1983,4
"TN","South","1984-03-01",50620,48089,2531,5,0.403,0,1984,1
"TN","South","1984-06-01",51424,48853,2571,5,0.409,0,1984,2
"TN","South","1984-09-01",52349,49731,2617,5,0.416,0,1984,3
"TN","South","1984-12-01",53482,50808,2674,5,0.425,0,1984,4
"TN","South","1985-03-01",54704,51968,2735,5,0.435,0,1985,1
"TN","South","1985-06-01",55953,53156,2798,5,0.445,0,1985,2
"TN","South","1985-09-01",57228,54367,2861,5,0.455,0,1985,3
"TN","South","1985-12-01",58527,55601,2926,5,0.466,0,1985,4
"TN","South","1986-03-01",59856,56863,2993,5,0.476,0,1986,1
"TN","South","1986-06-01",61208,58147,3060,5,0.487,0,1986,2
"TN","South","1986-09-01",62579,59450,3129,5,0.498,0.001,1986,3
"TN","South","1986-12-01",63955,60757,3198,5,0.509,0.001,1986,4
"TN","South","1987-03-01",65302,62037,3265,5,0.519,0.001,1987,1
"TN","South","1987-06-01",66552,63224,3328,5,0.529,0.001,1987,2
"TN","South","1987-09-01",67659,64276,3383,5,0.538,0.002,1987,3
"TN","South","1987-12-01",68630,65199,3432,5,0.546,0.002,1987,4
"TN","South","1988-03-01",69465,65992,3473,5,0.553,0.002,1988,1
"TN","South","1988-06-01",70179,66670,3509,5,0.558,0.002,1988,2
"TN","South","1988-09-01",70800,67260,3540,5,0.563,0.002,1988,3
"TN","South","1988-12-01",71374,67806,3569,5,0.568,0.003,1988,4
"TN","South","1989-03-01",71945,68348,3597,5,0.572,0.003,1989,1
"TN","South","1989-06-01",72516,68891,3626,5,0.577,0.003,1989,2
"TN","South","1989-09-01",73065,69412,3653,5,0.581,0.003,1989,3
"TN","South","1989-12-01",73572,69824,3748,5.1,0.585,0.003,1989,4
"TN","South","1990-03-01",74035,70179,3856,5.2,0.589,0.003,1990,1
"TN","South","1990-06-01",74470,70576,3894,5.2,0.592,0.004,1990,2
"TN","South","1990-09-01",74803,70997,3805,5.1,0.595,0.003,1990,3
"TN","South","1990-12-01",75187,71428,3759,5,0.598,0.003,1990,4
"TN","South","1991-03-01",75664,71881,3783,5,0.602,0.003,1991,1
"TN","South","1991-06-01",76228,72417,3811,5,0.606,0.004,1991,2
"TN","South","1991-09-01",76882,73038,3844,5,0.612,0.004,1991,3
"TN","South","1991-12-01",77625,73744,3881,5,0.617,0.004,1991,4
"TN","South","1992-03-01",78423,74502,3921,5,0.624,0.005,1992,1
"TN","South","1992-06-01",79268,75305,3963,5,0.631,0.005,1992,2
"TN","South","1992-09-01",80198,76189,4010,5,0.638,0.006,1992,3
"TN","South","1992-12-01",81203,77143,4060,5,0.646,0.007,1992,4
"TN","South","1993-03-01",82311,78196,4116,5,0.655,0.008,1993,1
